student_id,name,gender,university,degree_program,year_of_study,interests,career_goal,skill_level,location,email,gpa,preferred_mentor_location,learning_preference,mentorship_goals,preferred_communication_style,languages,available_hours
S3713,Student_3713,Female,University of Peradeniya,CS,2,Networking,Data Scientist,Intermediate,Kurunegala,student_3713@student.edu,2.83,same_university,reading,research_guidance,formal,"English,Sinhala",7
S3714,Student_3714,Male,University of Kelaniya,Cybersecurity,4,Cybersecurity,Software Engineer,Advanced,Kurunegala,student_3714@student.edu,3.75,remote_only,kinesthetic,career_guidance,flexible,"English,Tamil",1
S3715,Student_3715,Male,University of Kelaniya,IT,3,Networking,Data Scientist,Advanced,Kandy,student_3715@student.edu,3.84,remote_only,visual,job_search,casual,English,6
S3716,Student_3716,Female,University of Peradeniya,IT,4,Data Science,Software Engineer,Advanced,Kurunegala,student_3716@student.edu,4.0,any,reading,skill_development,formal,"English,Tamil",3
S3717,Student_3717,Male,IIT Sri Lanka,Cybersecurity,4,AI/ML,Software Engineer,Beginner,Gampaha,student_3717@student.edu,2.65,same_university,auditory,research_guidance,flexible,English,2
S3718,Student_3718,Female,University of Peradeniya,Cybersecurity,1,Business IT,Lecturer,Beginner,Kurunegala,student_3718@student.edu,2.81,same_university,kinesthetic,networking,formal,"English,Tamil",3
S3719,Student_3719,Female,University of Moratuwa,Data Science,1,AI/ML,Security Analyst,Beginner,Kurunegala,student_3719@student.edu,3.83,remote_only,visual,job_search,flexible,"English,Sinhala",2
S3720,Student_3720,Male,University of Moratuwa,IT,4,Networking,Data Scientist,Intermediate,Colombo,student_3720@student.edu,2.75,any,kinesthetic,skill_development,flexible,"English,Sinhala",2
S3721,Student_3721,Male,NSBM,IT,1,Data Science,Lecturer,Advanced,Colombo,student_3721@student.edu,3.69,same_city,reading,research_guidance,casual,"English,Tamil",8
S3722,Student_3722,Female,IIT Sri Lanka,IT,1,Business IT,Security Analyst,Beginner,Colombo,student_3722@student.edu,3.81,same_university,reading,skill_development,formal,"English,Tamil",4
S3723,Student_3723,Male,IIT Sri Lanka,Cybersecurity,3,Cybersecurity,Lecturer,Intermediate,Galle,student_3723@student.edu,3.85,any,visual,skill_development,structured,"English,Tamil",1
S3724,Student_3724,Female,University of Peradeniya,Data Science,1,Business IT,Lecturer,Beginner,Colombo,student_3724@student.edu,3.27,remote_only,auditory,career_guidance,structured,"English,Sinhala",7
S3725,Student_3725,Male,University of Colombo,CS,4,Cybersecurity,Security Analyst,Advanced,Kurunegala,student_3725@student.edu,3.03,remote_only,kinesthetic,career_guidance,flexible,"English,Tamil",8
S3726,Student_3726,Female,University of Moratuwa,SE,1,Networking,Lecturer,Advanced,Gampaha,student_3726@student.edu,3.61,remote_only,auditory,career_guidance,flexible,"English,Sinhala",2
S3727,Student_3727,Female,SLIIT,IT,1,Business IT,Software Engineer,Advanced,Kurunegala,student_3727@student.edu,3.85,remote_only,kinesthetic,career_guidance,flexible,"English,Tamil",7
S3728,Student_3728,Female,SLIIT,Cybersecurity,2,Data Science,Lecturer,Beginner,Gampaha,student_3728@student.edu,2.57,same_city,visual,job_search,flexible,"English,Sinhala",3
S3729,Student_3729,Male,University of Peradeniya,Cybersecurity,1,AI/ML,Security Analyst,Beginner,Gampaha,student_3729@student.edu,2.71,same_university,reading,research_guidance,formal,"English,Tamil",9
S3730,Student_3730,Male,University of Kelaniya,Cybersecurity,3,Business IT,Lecturer,Beginner,Colombo,student_3730@student.edu,3.46,any,kinesthetic,job_search,flexible,English,2
S3731,Student_3731,Male,University of Moratuwa,Cybersecurity,2,Software Engineering,Security Analyst,Advanced,Galle,student_3731@student.edu,3.06,same_city,auditory,research_guidance,flexible,"English,Sinhala",1
S3732,Student_3732,Female,SLIIT,IT,3,Business IT,Software Engineer,Intermediate,Galle,student_3732@student.edu,2.99,same_city,kinesthetic,research_guidance,formal,"English,Sinhala",3
S3733,Student_3733,Male,University of Peradeniya,Data Science,3,Data Science,Data Scientist,Beginner,Gampaha,student_3733@student.edu,3.89,remote_only,kinesthetic,research_guidance,casual,"English,Tamil",4
S3734,Student_3734,Female,University of Colombo,IT,3,Business IT,Software Engineer,Advanced,Colombo,student_3734@student.edu,3.04,any,auditory,job_search,formal,English,7
S3735,Student_3735,Male,NSBM,Cybersecurity,4,AI/ML,Security Analyst,Advanced,Galle,student_3735@student.edu,2.98,remote_only,auditory,job_search,flexible,"English,Tamil",2
S3736,Student_3736,Male,University of Peradeniya,Data Science,3,Cybersecurity,Lecturer,Beginner,Kurunegala,student_3736@student.edu,3.22,same_university,reading,skill_development,formal,"English,Tamil",9
S3737,Student_3737,Female,NSBM,Data Science,2,Cybersecurity,Security Analyst,Beginner,Galle,student_3737@student.edu,2.56,same_city,visual,job_search,formal,"English,Tamil",2
S3738,Student_3738,Female,IIT Sri Lanka,SE,1,Data Science,Security Analyst,Advanced,Kurunegala,student_3738@student.edu,3.61,same_university,kinesthetic,networking,structured,"English,Sinhala",5
S3739,Student_3739,Male,University of Moratuwa,SE,4,AI/ML,Software Engineer,Advanced,Kandy,student_3739@student.edu,3.88,any,visual,research_guidance,formal,English,3
S3740,Student_3740,Male,SLIIT,Cybersecurity,4,Cybersecurity,Security Analyst,Advanced,Gampaha,student_3740@student.edu,2.92,any,visual,career_guidance,structured,"English,Tamil",2
S3741,Student_3741,Female,University of Moratuwa,Cybersecurity,3,Data Science,Lecturer,Intermediate,Kandy,student_3741@student.edu,3.99,any,visual,career_guidance,formal,"English,Tamil",9
S3742,Student_3742,Female,University of Peradeniya,Data Science,3,Software Engineering,Software Engineer,Beginner,Gampaha,student_3742@student.edu,4.0,remote_only,auditory,networking,structured,"English,Sinhala",7
S3743,Student_3743,Male,University of Moratuwa,Data Science,3,Software Engineering,Lecturer,Intermediate,Kurunegala,student_3743@student.edu,2.71,any,visual,networking,structured,"English,Tamil",3
S3744,Student_3744,Female,University of Colombo,CS,1,Software Engineering,Data Scientist,Beginner,Colombo,student_3744@student.edu,3.09,remote_only,kinesthetic,career_guidance,casual,English,5
S3745,Student_3745,Male,University of Moratuwa,IT,3,Data Science,Security Analyst,Intermediate,Kurunegala,student_3745@student.edu,3.95,same_city,reading,skill_development,casual,"English,Tamil",7
S3746,Student_3746,Male,SLIIT,CS,1,Networking,Data Scientist,Intermediate,Kandy,student_3746@student.edu,3.04,remote_only,auditory,career_guidance,structured,"English,Tamil",8
S3747,Student_3747,Female,University of Moratuwa,Data Science,2,Business IT,Lecturer,Advanced,Colombo,student_3747@student.edu,2.94,remote_only,kinesthetic,career_guidance,casual,English,5
S3748,Student_3748,Male,University of Kelaniya,Data Science,3,Networking,Software Engineer,Beginner,Gampaha,student_3748@student.edu,2.89,same_city,auditory,job_search,structured,"English,Tamil",4
S3749,Student_3749,Female,University of Kelaniya,IT,2,Business IT,Software Engineer,Intermediate,Gampaha,student_3749@student.edu,3.25,same_city,visual,networking,flexible,English,9
S3750,Student_3750,Male,University of Moratuwa,Data Science,1,Business IT,Data Scientist,Intermediate,Kurunegala,student_3750@student.edu,3.96,remote_only,kinesthetic,research_guidance,structured,English,7
S3751,Student_3751,Male,University of Kelaniya,Cybersecurity,1,AI/ML,Lecturer,Intermediate,Kandy,student_3751@student.edu,3.21,same_city,auditory,research_guidance,structured,English,3
S3752,Student_3752,Male,NSBM,Data Science,1,Software Engineering,Security Analyst,Advanced,Gampaha,student_3752@student.edu,3.23,same_city,kinesthetic,networking,casual,"English,Sinhala",5
S3753,Student_3753,Female,University of Colombo,IT,1,AI/ML,Security Analyst,Advanced,Kandy,student_3753@student.edu,3.53,same_university,auditory,career_guidance,casual,English,5
S3754,Student_3754,Female,NSBM,IT,1,Business IT,Software Engineer,Intermediate,Galle,student_3754@student.edu,3.03,any,visual,career_guidance,formal,"English,Tamil",4
S3755,Student_3755,Female,University of Moratuwa,CS,1,Networking,Lecturer,Intermediate,Galle,student_3755@student.edu,2.67,remote_only,visual,networking,flexible,"English,Sinhala",5
S3756,Student_3756,Female,University of Colombo,Cybersecurity,1,Networking,Lecturer,Advanced,Colombo,student_3756@student.edu,3.35,same_university,reading,networking,formal,"English,Sinhala",8
S3757,Student_3757,Female,NSBM,Data Science,2,Data Science,Lecturer,Beginner,Gampaha,student_3757@student.edu,2.71,same_city,visual,networking,structured,"English,Tamil",9
S3758,Student_3758,Female,IIT Sri Lanka,SE,3,Networking,Lecturer,Beginner,Kandy,student_3758@student.edu,2.8,any,kinesthetic,job_search,structured,"English,Tamil",9
S3759,Student_3759,Female,University of Moratuwa,Cybersecurity,2,Software Engineering,Security Analyst,Advanced,Kandy,student_3759@student.edu,2.92,remote_only,kinesthetic,research_guidance,flexible,"English,Sinhala",8
S3760,Student_3760,Female,University of Moratuwa,SE,2,Data Science,Data Scientist,Advanced,Kandy,student_3760@student.edu,3.99,same_university,reading,research_guidance,flexible,"English,Sinhala",7
S3761,Student_3761,Male,IIT Sri Lanka,Cybersecurity,3,Business IT,Software Engineer,Intermediate,Colombo,student_3761@student.edu,2.53,same_city,reading,research_guidance,structured,English,4
S3762,Student_3762,Female,University of Colombo,CS,4,Cybersecurity,Security Analyst,Beginner,Galle,student_3762@student.edu,3.15,any,visual,research_guidance,formal,"English,Sinhala",1
S3763,Student_3763,Male,University of Peradeniya,Cybersecurity,2,Software Engineering,Software Engineer,Beginner,Gampaha,student_3763@student.edu,2.82,any,kinesthetic,networking,structured,"English,Sinhala",3
S3764,Student_3764,Male,IIT Sri Lanka,CS,2,Cybersecurity,Software Engineer,Beginner,Colombo,student_3764@student.edu,3.47,same_city,auditory,job_search,formal,"English,Tamil",3
S3765,Student_3765,Female,NSBM,Data Science,3,Cybersecurity,Lecturer,Advanced,Colombo,student_3765@student.edu,3.69,same_city,reading,career_guidance,flexible,"English,Sinhala",5
S3766,Student_3766,Male,NSBM,SE,1,Data Science,Security Analyst,Intermediate,Kandy,student_3766@student.edu,2.95,same_city,visual,networking,formal,"English,Sinhala",8
S3767,Student_3767,Male,University of Colombo,IT,4,Cybersecurity,Lecturer,Advanced,Kurunegala,student_3767@student.edu,3.79,remote_only,auditory,career_guidance,casual,"English,Tamil",4
S3768,Student_3768,Female,IIT Sri Lanka,SE,1,Data Science,Security Analyst,Beginner,Colombo,student_3768@student.edu,3.24,any,reading,career_guidance,structured,English,2
S3769,Student_3769,Female,University of Moratuwa,SE,3,AI/ML,Software Engineer,Advanced,Galle,student_3769@student.edu,3.84,remote_only,auditory,skill_development,flexible,"English,Tamil",9
S3770,Student_3770,Male,University of Moratuwa,Data Science,2,Software Engineering,Software Engineer,Advanced,Gampaha,student_3770@student.edu,3.86,same_city,auditory,networking,structured,"English,Tamil",2
S3771,Student_3771,Female,SLIIT,CS,2,Data Science,Data Scientist,Intermediate,Kandy,student_3771@student.edu,2.81,same_university,kinesthetic,job_search,structured,"English,Tamil",9
S3772,Student_3772,Male,University of Peradeniya,SE,3,Software Engineering,Data Scientist,Beginner,Kandy,student_3772@student.edu,3.8,same_city,reading,research_guidance,formal,"English,Sinhala",4
S3773,Student_3773,Female,University of Peradeniya,IT,2,Cybersecurity,Security Analyst,Intermediate,Kurunegala,student_3773@student.edu,3.49,same_university,kinesthetic,research_guidance,casual,"English,Tamil",4
S3774,Student_3774,Male,SLIIT,Cybersecurity,3,Software Engineering,Lecturer,Beginner,Kandy,student_3774@student.edu,3.53,any,kinesthetic,career_guidance,formal,"English,Tamil",7
S3775,Student_3775,Male,IIT Sri Lanka,CS,1,Cybersecurity,Data Scientist,Intermediate,Kandy,student_3775@student.edu,2.55,same_city,visual,career_guidance,formal,English,6
S3776,Student_3776,Male,University of Colombo,SE,3,Business IT,Software Engineer,Advanced,Colombo,student_3776@student.edu,3.68,same_university,reading,job_search,flexible,"English,Tamil",6
S3777,Student_3777,Female,NSBM,Data Science,3,Cybersecurity,Lecturer,Advanced,Galle,student_3777@student.edu,2.94,remote_only,reading,career_guidance,formal,"English,Tamil",8
S3778,Student_3778,Female,University of Kelaniya,SE,1,Cybersecurity,Lecturer,Advanced,Kandy,student_3778@student.edu,2.53,same_city,reading,research_guidance,casual,"English,Tamil",3
S3779,Student_3779,Male,University of Peradeniya,IT,2,Software Engineering,Software Engineer,Advanced,Gampaha,student_3779@student.edu,2.89,remote_only,kinesthetic,networking,casual,English,6
S3780,Student_3780,Female,SLIIT,SE,2,Software Engineering,Software Engineer,Intermediate,Gampaha,student_3780@student.edu,3.8,remote_only,auditory,networking,flexible,English,5
S3781,Student_3781,Female,University of Colombo,Data Science,1,AI/ML,Software Engineer,Beginner,Kandy,student_3781@student.edu,3.39,same_city,reading,research_guidance,structured,"English,Tamil",8
S3782,Student_3782,Male,University of Kelaniya,CS,2,Networking,Security Analyst,Beginner,Kandy,student_3782@student.edu,2.61,remote_only,kinesthetic,skill_development,formal,English,2
S3783,Student_3783,Female,University of Peradeniya,SE,1,Business IT,Lecturer,Intermediate,Gampaha,student_3783@student.edu,2.71,remote_only,auditory,career_guidance,casual,English,5
S3784,Student_3784,Male,NSBM,Cybersecurity,2,Business IT,Security Analyst,Advanced,Colombo,student_3784@student.edu,2.84,same_university,kinesthetic,career_guidance,formal,English,6
S3785,Student_3785,Male,IIT Sri Lanka,IT,4,Data Science,Lecturer,Beginner,Gampaha,student_3785@student.edu,3.75,remote_only,visual,research_guidance,structured,"English,Tamil",5
S3786,Student_3786,Female,NSBM,SE,2,AI/ML,Data Scientist,Advanced,Kurunegala,student_3786@student.edu,2.85,any,kinesthetic,job_search,formal,English,6
S3787,Student_3787,Female,University of Kelaniya,IT,3,Software Engineering,Data Scientist,Intermediate,Gampaha,student_3787@student.edu,2.56,same_university,kinesthetic,skill_development,formal,"English,Sinhala",4
S3788,Student_3788,Female,NSBM,Data Science,4,AI/ML,Data Scientist,Intermediate,Gampaha,student_3788@student.edu,2.75,any,visual,skill_development,structured,"English,Sinhala",4
S3789,Student_3789,Female,IIT Sri Lanka,CS,1,Software Engineering,Software Engineer,Intermediate,Kandy,student_3789@student.edu,3.93,remote_only,reading,skill_development,flexible,"English,Tamil",8
S3790,Student_3790,Male,SLIIT,SE,1,Business IT,Security Analyst,Advanced,Kandy,student_3790@student.edu,3.16,same_city,reading,research_guidance,casual,"English,Tamil",2
S3791,Student_3791,Female,SLIIT,IT,2,Business IT,Data Scientist,Beginner,Kandy,student_3791@student.edu,3.48,same_university,reading,networking,structured,"English,Tamil",2
S3792,Student_3792,Male,University of Moratuwa,IT,1,Cybersecurity,Security Analyst,Intermediate,Kandy,student_3792@student.edu,3.95,remote_only,kinesthetic,networking,formal,"English,Tamil",2
S3793,Student_3793,Female,NSBM,IT,4,Networking,Lecturer,Beginner,Kurunegala,student_3793@student.edu,3.2,any,auditory,skill_development,casual,"English,Sinhala",3
S3794,Student_3794,Female,University of Colombo,Cybersecurity,1,Data Science,Data Scientist,Beginner,Gampaha,student_3794@student.edu,3.58,any,reading,career_guidance,flexible,"English,Tamil",4
S3795,Student_3795,Male,NSBM,Data Science,4,Data Science,Software Engineer,Advanced,Gampaha,student_3795@student.edu,2.51,same_university,kinesthetic,skill_development,flexible,"English,Tamil",2
S3796,Student_3796,Female,University of Colombo,Cybersecurity,1,Data Science,Data Scientist,Beginner,Colombo,student_3796@student.edu,3.7,same_university,kinesthetic,career_guidance,casual,"English,Tamil",9
S3797,Student_3797,Male,SLIIT,CS,1,Software Engineering,Security Analyst,Intermediate,Galle,student_3797@student.edu,3.12,remote_only,kinesthetic,networking,formal,"English,Sinhala",8
S3798,Student_3798,Male,SLIIT,Cybersecurity,4,Data Science,Software Engineer,Advanced,Galle,student_3798@student.edu,3.38,same_university,visual,skill_development,formal,"English,Sinhala",4
